parcel_id,season,year,crop_type,cultivated_area_acres,production_kg,yield_kg_per_acre,market_price_per_kg,gross_income_rs,yield_category
AP_ANP_00312_C3,Kharif,2025,Paddy,5.2,12919.4,2484.5,22,284226.8,
AP_ANP_00312_C1,Rabi,2025,Sunflower,3.51,4196.9,1195.7,52,218238.8,
AP_ANP_00312_C2,Rabi,2025,Sunflower,3.51,4196.9,1195.7,52,218238.8,
AP_ANP_00312_C3,Rabi,2025,Sunflower,3.51,4196.9,1195.7,52,218238.8,
AP_ANP_00312_C1,Summer,2025,Groundnut,7.1,8068.4,1136.4,58,467967.2,
AP_ANP_00312_C2,Summer,2025,Groundnut,7.1,8068.4,1136.4,58,467967.2,
AP_ANP_00312_C3,Summer,2025,Groundnut,7.1,8068.4,1136.4,58,467967.2,
AP_ANP_00313_C1,Kharif,2025,Groundnut,2.01,1963.0,976.6,58,113854.0,
AP_ANP_00313_C2,Kharif,2025,Groundnut,2.01,1963.0,976.6,58,113854.0,
AP_ANP_00313_C3,Kharif,2025,Groundnut,2.01,1963.0,976.6,58,113854.0,
AP_ANP_00313_C1,Rabi,2025,Groundnut,0.8,826.3,1032.9,58,47925.4,
AP_ANP_00313_C2,Rabi,2025,Groundnut,0.8,826.3,1032.9,58,47925.4,
AP_ANP_00313_C3,Rabi,2025,Groundnut,0.8,826.3,1032.9,58,47925.4,
AP_ANP_00313_C1,Summer,2025,Maize,4.57,8936.6,1955.5,20,178732.0,
AP_ANP_00313_C2,Summer,2025,Maize,4.57,8936.6,1955.5,20,178732.0,
AP_ANP_00313_C3,Summer,2025,Maize,4.57,8936.6,1955.5,20,178732.0,
AP_ANP_00314_C1,Kharif,2025,Foxtail Millet,5.92,3946.9,666.7,45,177610.5,
AP_ANP_00314_C2,Kharif,2025,Foxtail Millet,5.92,3946.9,666.7,45,177610.5,
AP_ANP_00314_C3,Kharif,2025,Foxtail Millet,5.92,3946.9,666.7,45,177610.5,
AP_ANP_00314_C1,Rabi,2025,Sorghum,7.02,4945.6,704.5,28,138476.8,
AP_ANP_00314_C2,Rabi,2025,Sorghum,7.02,4945.6,704.5,28,138476.8,
AP_ANP_00314_C3,Rabi,2025,Sorghum,7.02,4945.6,704.5,28,138476.8,
AP_ANP_00314_C1,Summer,2025,Sunflower,6.43,3777.0,587.4,52,196404.0,
AP_ANP_00314_C2,Summer,2025,Sunflower,6.43,3777.0,587.4,52,196404.0,
AP_ANP_00314_C3,Summer,2025,Sunflower,6.43,3777.0,587.4,52,196404.0,
AP_ANP_00315_C1,Kharif,2025,Groundnut,7.08,9634.5,1360.8,58,558801.0,
AP_ANP_00315_C2,Kharif,2025,Groundnut,7.08,9634.5,1360.8,58,558801.0,
AP_ANP_00315_C3,Kharif,2025,Groundnut,7.08,9634.5,1360.8,58,558801.0,
AP_ANP_00315_C1,Rabi,2025,Maize,1.62,3929.1,2425.4,20,78582.0,
AP_ANP_00315_C2,Rabi,2025,Maize,1.62,3929.1,2425.4,20,78582.0,
AP_ANP_00315_C3,Rabi,2025,Maize,1.62,3929.1,2425.4,20,78582.0,
AP_ANP_00315_C1,Summer,2025,Groundnut,7.86,8161.8,1038.4,58,473384.4,
AP_ANP_00315_C2,Summer,2025,Groundnut,7.86,8161.8,1038.4,58,473384.4,
AP_ANP_00315_C3,Summer,2025,Groundnut,7.86,8161.8,1038.4,58,473384.4,
AP_ANP_00316_C1,Kharif,2025,Cotton,2.64,1905.8,721.9,70,133406.0,
AP_ANP_00316_C2,Kharif,2025,Cotton,2.64,1905.8,721.9,70,133406.0,
AP_ANP_00316_C3,Kharif,2025,Cotton,2.64,1905.8,721.9,70,133406.0,
AP_ANP_00316_C1,Rabi,2025,Groundnut,6.21,6027.4,970.6,58,349589.2,
AP_ANP_00316_C2,Rabi,2025,Groundnut,6.21,6027.4,970.6,58,349589.2,
AP_ANP_00316_C3,Rabi,2025,Groundnut,6.21,6027.4,970.6,58,349589.2,
AP_ANP_00316_C1,Summer,2025,Vegetables,4.33,23648.7,5461.6,18,425676.6,
AP_ANP_00316_C2,Summer,2025,Vegetables,4.33,23648.7,5461.6,18,425676.6,
AP_ANP_00316_C3,Summer,2025,Vegetables,4.33,23648.7,5461.6,18,425676.6,
AP_ANP_00317_C1,Kharif,2025,Red Gram,7.21,3806.9,528.0,82,312165.8,
AP_ANP_00317_C2,Kharif,2025,Red Gram,7.21,3806.9,528.0,82,312165.8,
AP_ANP_00317_C3,Kharif,2025,Red Gram,7.21,3806.9,528.0,82,312165.8,
AP_ANP_00317_C1,Rabi,2025,Bengal Gram,3.83,2915.8,761.3,65,189527.0,
AP_ANP_00317_C2,Rabi,2025,Bengal Gram,3.83,2915.8,761.3,65,189527.0,
AP_ANP_00317_C3,Rabi,2025,Bengal Gram,3.83,2915.8,761.3,65,189527.0,
AP_ANP_00317_C1,Summer,2025,Maize,4.94,15379.2,3113.2,20,307584.0,
AP_ANP_00317_C2,Summer,2025,Maize,4.94,15379.2,3113.2,20,307584.0,
AP_ANP_00317_C3,Summer,2025,Maize,4.94,15379.2,3113.2,20,307584.0,
AP_ANP_00318_C1,Kharif,2025,Foxtail Millet,6.9,4275.2,619.6,45,192384.0,
AP_ANP_00318_C2,Kharif,2025,Foxtail Millet,6.9,4275.2,619.6,45,192384.0,
AP_ANP_00318_C3,Kharif,2025,Foxtail Millet,6.9,4275.2,619.6,45,192384.0,
AP_ANP_00318_C1,Rabi,2025,Bengal Gram,6.85,6410.9,935.9,65,416708.5,
AP_ANP_00318_C2,Rabi,2025,Bengal Gram,6.85,6410.9,935.9,65,416708.5,
AP_ANP_00318_C3,Rabi,2025,Bengal Gram,6.85,6410.9,935.9,65,416708.5,
AP_ANP_00318_C1,Summer,2025,Vegetables,0.97,7194.8,7417.3,18,129506.4,
AP_ANP_00318_C2,Summer,2025,Vegetables,0.97,7194.8,7417.3,18,129506.4,
AP_ANP_00318_C3,Summer,2025,Vegetables,0.97,7194.8,7417.3,18,129506.4,
AP_ANP_00319_C1,Kharif,2025,Foxtail Millet,7.79,3976.0,510.4,45,178920.0,
AP_ANP_00319_C2,Kharif,2025,Foxtail Millet,7.79,3976.0,510.4,45,178920.0,
AP_ANP_00319_C3,Kharif,2025,Foxtail Millet,7.79,3976.0,510.4,45,178920.0,
AP_ANP_00319_C1,Rabi,2025,Sorghum,6.01,7272.7,1210.1,28,203635.6,
AP_ANP_00319_C2,Rabi,2025,Sorghum,6.01,7272.7,1210.1,28,203635.6,
AP_ANP_00319_C3,Rabi,2025,Sorghum,6.01,7272.7,1210.1,28,203635.6,
AP_ANP_00319_C1,Summer,2025,Groundnut,7.47,5388.9,721.4,58,312556.2,
AP_ANP_00319_C2,Summer,2025,Groundnut,7.47,5388.9,721.4,58,312556.2,
AP_ANP_00319_C3,Summer,2025,Groundnut,7.47,5388.9,721.4,58,312556.2,
AP_ANP_00320_C1,Kharif,2025,Foxtail Millet,5.24,3784.3,722.2,45,170293.5,
AP_ANP_00320_C2,Kharif,2025,Foxtail Millet,5.24,3784.3,722.2,45,170293.5,
AP_ANP_00320_C3,Kharif,2025,Foxtail Millet,5.24,3784.3,722.2,45,170293.5,
AP_ANP_00320_C1,Rabi,2025,Groundnut,6.65,6207.1,933.4,58,360011.8,
AP_ANP_00320_C2,Rabi,2025,Groundnut,6.65,6207.1,933.4,58,360011.8,
AP_ANP_00320_C3,Rabi,2025,Groundnut,6.65,6207.1,933.4,58,360011.8,
AP_ANP_00320_C1,Summer,2025,Sunflower,6.0,5220.0,870.0,52,271440.0,
AP_ANP_00320_C2,Summer,2025,Sunflower,6.0,5220.0,870.0,52,271440.0,
AP_ANP_00320_C3,Summer,2025,Sunflower,6.0,5220.0,870.0,52,271440.0,
AP_ANP_00321_C1,Kharif,2025,Cotton,2.0,2393.6,1196.8,70,167552.0,
AP_ANP_00321_C2,Kharif,2025,Cotton,2.0,2393.6,1196.8,70,167552.0,
AP_ANP_00321_C3,Kharif,2025,Cotton,2.0,2393.6,1196.8,70,167552.0,
AP_ANP_00321_C1,Rabi,2025,Sunflower,1.17,586.9,501.6,52,30518.8,
AP_ANP_00321_C2,Rabi,2025,Sunflower,1.17,586.9,501.6,52,30518.8,
AP_ANP_00321_C3,Rabi,2025,Sunflower,1.17,586.9,501.6,52,30518.8,
AP_ANP_00321_C1,Summer,2025,Maize,0.83,1812.4,2183.6,20,36248.0,
AP_ANP_00321_C2,Summer,2025,Maize,0.83,1812.4,2183.6,20,36248.0,
AP_ANP_00321_C3,Summer,2025,Maize,0.83,1812.4,2183.6,20,36248.0,
AP_ANP_00322_C1,Kharif,2025,Paddy,1.57,4482.0,2854.8,22,98604.0,
AP_ANP_00322_C2,Kharif,2025,Paddy,1.57,4482.0,2854.8,22,98604.0,
AP_ANP_00322_C3,Kharif,2025,Paddy,1.57,4482.0,2854.8,22,98604.0,
AP_ANP_00322_C1,Rabi,2025,Bengal Gram,6.27,4985.3,795.1,65,324044.5,
AP_ANP_00322_C2,Rabi,2025,Bengal Gram,6.27,4985.3,795.1,65,324044.5,
AP_ANP_00322_C3,Rabi,2025,Bengal Gram,6.27,4985.3,795.1,65,324044.5,
AP_ANP_00322_C1,Summer,2025,Maize,6.25,19948.8,3191.8,20,398976.0,
AP_ANP_00322_C2,Summer,2025,Maize,6.25,19948.8,3191.8,20,398976.0,
AP_ANP_00322_C3,Summer,2025,Maize,6.25,19948.8,3191.8,20,398976.0,
AP_ANP_00323_C1,Kharif,2025,Red Gram,1.08,544.1,503.8,82,44616.2,
AP_ANP_00323_C2,Kharif,2025,Red Gram,1.08,544.1,503.8,82,44616.2,
AP_ANP_00323_C3,Kharif,2025,Red Gram,1.08,544.1,503.8,82,44616.2,
AP_ANP_00323_C1,Rabi,2025,Bengal Gram,3.55,1560.6,439.6,65,101439.0,
AP_ANP_00323_C2,Rabi,2025,Bengal Gram,3.55,1560.6,439.6,65,101439.0,
AP_ANP_00323_C3,Rabi,2025,Bengal Gram,3.55,1560.6,439.6,65,101439.0,
AP_ANP_00323_C1,Summer,2025,Sunflower,3.12,1802.4,577.7,52,93724.8,
AP_ANP_00323_C2,Summer,2025,Sunflower,3.12,1802.4,577.7,52,93724.8,
AP_ANP_00323_C3,Summer,2025,Sunflower,3.12,1802.4,577.7,52,93724.8,
AP_ANP_00324_C1,Kharif,2025,Pearl Millet,5.73,2882.2,503.0,40,115288.0,
AP_ANP_00324_C2,Kharif,2025,Pearl Millet,5.73,2882.2,503.0,40,115288.0,
AP_ANP_00324_C3,Kharif,2025,Pearl Millet,5.73,2882.2,503.0,40,115288.0,
AP_ANP_00324_C1,Rabi,2025,Sorghum,1.26,1632.0,1295.2,28,45696.0,
AP_ANP_00324_C2,Rabi,2025,Sorghum,1.26,1632.0,1295.2,28,45696.0,
AP_ANP_00324_C3,Rabi,2025,Sorghum,1.26,1632.0,1295.2,28,45696.0,
AP_ANP_00324_C1,Summer,2025,Groundnut,5.61,4370.8,779.1,58,253506.4,
AP_ANP_00324_C2,Summer,2025,Groundnut,5.61,4370.8,779.1,58,253506.4,
AP_ANP_00324_C3,Summer,2025,Groundnut,5.61,4370.8,779.1,58,253506.4,
AP_ANP_00325_C1,Kharif,2025,Red Gram,5.8,1885.6,325.1,82,154619.2,
AP_ANP_00325_C2,Kharif,2025,Red Gram,5.8,1885.6,325.1,82,154619.2,
AP_ANP_00325_C3,Kharif,2025,Red Gram,5.8,1885.6,325.1,82,154619.2,
AP_ANP_00325_C1,Rabi,2025,Groundnut,1.05,1031.1,982.0,58,59803.8,
AP_ANP_00325_C2,Rabi,2025,Groundnut,1.05,1031.1,982.0,58,59803.8,
AP_ANP_00325_C3,Rabi,2025,Groundnut,1.05,1031.1,982.0,58,59803.8,
AP_ANP_00325_C1,Summer,2025,Vegetables,2.71,11278.7,4161.9,18,203016.6,
AP_ANP_00325_C2,Summer,2025,Vegetables,2.71,11278.7,4161.9,18,203016.6,
AP_ANP_00325_C3,Summer,2025,Vegetables,2.71,11278.7,4161.9,18,203016.6,
AP_ANP_00326_C1,Kharif,2025,Foxtail Millet,2.91,1857.2,638.2,45,83574.0,
AP_ANP_00326_C2,Kharif,2025,Foxtail Millet,2.91,1857.2,638.2,45,83574.0,
AP_ANP_00326_C3,Kharif,2025,Foxtail Millet,2.91,1857.2,638.2,45,83574.0,
AP_ANP_00326_C1,Rabi,2025,Sunflower,2.2,2086.3,948.3,52,108487.6,
AP_ANP_00326_C2,Rabi,2025,Sunflower,2.2,2086.3,948.3,52,108487.6,
AP_ANP_00326_C3,Rabi,2025,Sunflower,2.2,2086.3,948.3,52,108487.6,
AP_ANP_00326_C1,Summer,2025,Sunflower,7.84,7231.6,922.4,52,376043.2,
AP_ANP_00326_C2,Summer,2025,Sunflower,7.84,7231.6,922.4,52,376043.2,
AP_ANP_00326_C3,Summer,2025,Sunflower,7.84,7231.6,922.4,52,376043.2,
AP_ANP_00327_C1,Kharif,2025,Paddy,6.2,12790.6,2063.0,22,281393.2,
AP_ANP_00327_C2,Kharif,2025,Paddy,6.2,12790.6,2063.0,22,281393.2,
AP_ANP_00327_C3,Kharif,2025,Paddy,6.2,12790.6,2063.0,22,281393.2,
AP_ANP_00327_C1,Rabi,2025,Sunflower,5.9,6530.7,1106.9,52,339596.4,
AP_ANP_00327_C2,Rabi,2025,Sunflower,5.9,6530.7,1106.9,52,339596.4,
AP_ANP_00327_C3,Rabi,2025,Sunflower,5.9,6530.7,1106.9,52,339596.4,
AP_ANP_00327_C1,Summer,2025,Groundnut,3.9,4972.5,1275.0,58,288405.0,
AP_ANP_00327_C2,Summer,2025,Groundnut,3.9,4972.5,1275.0,58,288405.0,
AP_ANP_00327_C3,Summer,2025,Groundnut,3.9,4972.5,1275.0,58,288405.0,
AP_ANP_00328_C1,Kharif,2025,Cotton,5.62,4188.0,745.2,70,293160.0,
AP_ANP_00328_C2,Kharif,2025,Cotton,5.62,4188.0,745.2,70,293160.0,
AP_ANP_00328_C3,Kharif,2025,Cotton,5.62,4188.0,745.2,70,293160.0,
AP_ANP_00328_C1,Rabi,2025,Maize,5.85,18398.8,3145.1,20,367976.0,
AP_ANP_00328_C2,Rabi,2025,Maize,5.85,18398.8,3145.1,20,367976.0,
AP_ANP_00328_C3,Rabi,2025,Maize,5.85,18398.8,3145.1,20,367976.0,
AP_ANP_00328_C1,Summer,2025,Vegetables,6.53,37629.1,5762.5,18,677323.8,
AP_ANP_00328_C2,Summer,2025,Vegetables,6.53,37629.1,5762.5,18,677323.8,
AP_ANP_00328_C3,Summer,2025,Vegetables,6.53,37629.1,5762.5,18,677323.8,
AP_ANP_00329_C1,Kharif,2025,Pearl Millet,6.32,4017.6,635.7,40,160704.0,
AP_ANP_00329_C2,Kharif,2025,Pearl Millet,6.32,4017.6,635.7,40,160704.0,
AP_ANP_00329_C3,Kharif,2025,Pearl Millet,6.32,4017.6,635.7,40,160704.0,
AP_ANP_00329_C1,Rabi,2025,Sorghum,4.23,3499.9,827.4,28,97997.2,
AP_ANP_00329_C2,Rabi,2025,Sorghum,4.23,3499.9,827.4,28,97997.2,
AP_ANP_00329_C3,Rabi,2025,Sorghum,4.23,3499.9,827.4,28,97997.2,
AP_ANP_00329_C1,Summer,2025,Maize,1.5,4138.6,2759.1,20,82772.0,
AP_ANP_00329_C2,Summer,2025,Maize,1.5,4138.6,2759.1,20,82772.0,
AP_ANP_00329_C3,Summer,2025,Maize,1.5,4138.6,2759.1,20,82772.0,
AP_ANP_00330_C1,Kharif,2025,Foxtail Millet,3.52,1588.9,451.4,45,71500.5,
AP_ANP_00330_C2,Kharif,2025,Foxtail Millet,3.52,1588.9,451.4,45,71500.5,
AP_ANP_00330_C3,Kharif,2025,Foxtail Millet,3.52,1588.9,451.4,45,71500.5,
AP_ANP_00330_C1,Rabi,2025,Bengal Gram,1.92,1670.0,869.8,65,108550.0,
AP_ANP_00330_C2,Rabi,2025,Bengal Gram,1.92,1670.0,869.8,65,108550.0,
AP_ANP_00330_C3,Rabi,2025,Bengal Gram,1.92,1670.0,869.8,65,108550.0,
AP_ANP_00330_C1,Summer,2025,Vegetables,5.86,34969.0,5967.4,18,629442.0,
AP_ANP_00330_C2,Summer,2025,Vegetables,5.86,34969.0,5967.4,18,629442.0,
AP_ANP_00330_C3,Summer,2025,Vegetables,5.86,34969.0,5967.4,18,629442.0,
AP_ANP_00331_C1,Kharif,2025,Groundnut,0.53,462.6,872.8,58,26830.8,
AP_ANP_00331_C2,Kharif,2025,Groundnut,0.53,462.6,872.8,58,26830.8,
AP_ANP_00331_C3,Kharif,2025,Groundnut,0.53,462.6,872.8,58,26830.8,
AP_ANP_00331_C1,Rabi,2025,Groundnut,6.06,5583.7,921.4,58,323854.6,
AP_ANP_00331_C2,Rabi,2025,Groundnut,6.06,5583.7,921.4,58,323854.6,
AP_ANP_00331_C3,Rabi,2025,Groundnut,6.06,5583.7,921.4,58,323854.6,
AP_ANP_00331_C1,Summer,2025,Vegetables,1.26,6049.5,4801.2,18,108891.0,
AP_ANP_00331_C2,Summer,2025,Vegetables,1.26,6049.5,4801.2,18,108891.0,
AP_ANP_00331_C3,Summer,2025,Vegetables,1.26,6049.5,4801.2,18,108891.0,
AP_ANP_00332_C1,Kharif,2025,Foxtail Millet,7.0,4801.3,685.9,45,216058.5,
AP_ANP_00332_C2,Kharif,2025,Foxtail Millet,7.0,4801.3,685.9,45,216058.5,
AP_ANP_00332_C3,Kharif,2025,Foxtail Millet,7.0,4801.3,685.9,45,216058.5,
AP_ANP_00332_C1,Rabi,2025,Bengal Gram,7.3,7050.3,965.8,65,458269.5,
AP_ANP_00332_C2,Rabi,2025,Bengal Gram,7.3,7050.3,965.8,65,458269.5,
AP_ANP_00332_C3,Rabi,2025,Bengal Gram,7.3,7050.3,965.8,65,458269.5,
AP_ANP_00332_C1,Summer,2025,Maize,3.67,8274.4,2254.6,20,165488.0,
AP_ANP_00332_C2,Summer,2025,Maize,3.67,8274.4,2254.6,20,165488.0,
AP_ANP_00332_C3,Summer,2025,Maize,3.67,8274.4,2254.6,20,165488.0,
AP_ANP_00333_C1,Kharif,2025,Pearl Millet,1.37,713.9,521.1,40,28556.0,
AP_ANP_00333_C2,Kharif,2025,Pearl Millet,1.37,713.9,521.1,40,28556.0,
AP_ANP_00333_C3,Kharif,2025,Pearl Millet,1.37,713.9,521.1,40,28556.0,
AP_ANP_00333_C1,Rabi,2025,Sunflower,4.73,5444.7,1151.1,52,283124.4,
AP_ANP_00333_C2,Rabi,2025,Sunflower,4.73,5444.7,1151.1,52,283124.4,
AP_ANP_00333_C3,Rabi,2025,Sunflower,4.73,5444.7,1151.1,52,283124.4,
AP_ANP_00333_C1,Summer,2025,Groundnut,6.83,8012.3,1173.1,58,464713.4,
AP_ANP_00333_C2,Summer,2025,Groundnut,6.83,8012.3,1173.1,58,464713.4,
AP_ANP_00333_C3,Summer,2025,Groundnut,6.83,8012.3,1173.1,58,464713.4,
AP_ANP_00334_C1,Kharif,2025,Paddy,5.5,17338.8,3152.5,22,381453.6,
AP_ANP_00334_C2,Kharif,2025,Paddy,5.5,17338.8,3152.5,22,381453.6,
AP_ANP_00334_C3,Kharif,2025,Paddy,5.5,17338.8,3152.5,22,381453.6,
AP_ANP_00334_C1,Rabi,2025,Sorghum,6.21,8449.3,1360.6,28,236580.4,
AP_ANP_00334_C2,Rabi,2025,Sorghum,6.21,8449.3,1360.6,28,236580.4,
AP_ANP_00334_C3,Rabi,2025,Sorghum,6.21,8449.3,1360.6,28,236580.4,
AP_ANP_00334_C1,Summer,2025,Maize,5.77,12094.5,2096.1,20,241890.0,
AP_ANP_00334_C2,Summer,2025,Maize,5.77,12094.5,2096.1,20,241890.0,
AP_ANP_00334_C3,Summer,2025,Maize,5.77,12094.5,2096.1,20,241890.0,
AP_ANP_00335_C1,Kharif,2025,Paddy,5.26,16828.3,3199.3,22,370222.6,
AP_ANP_00335_C2,Kharif,2025,Paddy,5.26,16828.3,3199.3,22,370222.6,
AP_ANP_00335_C3,Kharif,2025,Paddy,5.26,16828.3,3199.3,22,370222.6,
AP_ANP_00335_C1,Rabi,2025,Maize,1.29,3221.3,2497.1,20,64426.0,
AP_ANP_00335_C2,Rabi,2025,Maize,1.29,3221.3,2497.1,20,64426.0,
AP_ANP_00335_C3,Rabi,2025,Maize,1.29,3221.3,2497.1,20,64426.0,
AP_ANP_00335_C1,Summer,2025,Maize,3.39,10955.1,3231.6,20,219102.0,
AP_ANP_00335_C2,Summer,2025,Maize,3.39,10955.1,3231.6,20,219102.0,
AP_ANP_00335_C3,Summer,2025,Maize,3.39,10955.1,3231.6,20,219102.0,
AP_ANP_00336_C1,Kharif,2025,Foxtail Millet,3.27,1912.6,584.9,45,86067.0,
AP_ANP_00336_C2,Kharif,2025,Foxtail Millet,3.27,1912.6,584.9,45,86067.0,
AP_ANP_00336_C3,Kharif,2025,Foxtail Millet,3.27,1912.6,584.9,45,86067.0,
AP_ANP_00336_C1,Rabi,2025,Groundnut,0.89,1101.2,1237.3,58,63869.6,
AP_ANP_00336_C2,Rabi,2025,Groundnut,0.89,1101.2,1237.3,58,63869.6,
AP_ANP_00336_C3,Rabi,2025,Groundnut,0.89,1101.2,1237.3,58,63869.6,
AP_ANP_00336_C1,Summer,2025,Vegetables,3.62,25741.5,7110.9,18,463347.0,
AP_ANP_00336_C2,Summer,2025,Vegetables,3.62,25741.5,7110.9,18,463347.0,
AP_ANP_00336_C3,Summer,2025,Vegetables,3.62,25741.5,7110.9,18,463347.0,
AP_ANP_00337_C1,Kharif,2025,Red Gram,7.02,4669.7,665.2,82,382915.4,
AP_ANP_00337_C2,Kharif,2025,Red Gram,7.02,4669.7,665.2,82,382915.4,
AP_ANP_00337_C3,Kharif,2025,Red Gram,7.02,4669.7,665.2,82,382915.4,
AP_ANP_00337_C1,Rabi,2025,Bengal Gram,5.36,4704.5,877.7,65,305792.5,
AP_ANP_00337_C2,Rabi,2025,Bengal Gram,5.36,4704.5,877.7,65,305792.5,
AP_ANP_00337_C3,Rabi,2025,Bengal Gram,5.36,4704.5,877.7,65,305792.5,
AP_ANP_00337_C1,Summer,2025,Groundnut,6.16,4467.2,725.2,58,259097.6,
AP_ANP_00337_C2,Summer,2025,Groundnut,6.16,4467.2,725.2,58,259097.6,
AP_ANP_00337_C3,Summer,2025,Groundnut,6.16,4467.2,725.2,58,259097.6,
AP_ANP_00338_C1,Kharif,2025,Groundnut,6.03,8334.7,1382.2,58,483412.6,
AP_ANP_00338_C2,Kharif,2025,Groundnut,6.03,8334.7,1382.2,58,483412.6,
AP_ANP_00338_C3,Kharif,2025,Groundnut,6.03,8334.7,1382.2,58,483412.6,
AP_ANP_00338_C1,Rabi,2025,Maize,0.89,2549.3,2864.4,20,50986.0,
AP_ANP_00338_C2,Rabi,2025,Maize,0.89,2549.3,2864.4,20,50986.0,
AP_ANP_00338_C3,Rabi,2025,Maize,0.89,2549.3,2864.4,20,50986.0,
AP_ANP_00338_C1,Summer,2025,Sunflower,4.01,3630.7,905.4,52,188796.4,
AP_ANP_00338_C2,Summer,2025,Sunflower,4.01,3630.7,905.4,52,188796.4,
AP_ANP_00338_C3,Summer,2025,Sunflower,4.01,3630.7,905.4,52,188796.4,
AP_ANP_00339_C1,Kharif,2025,Paddy,3.26,6133.0,1881.3,22,134926.0,
AP_ANP_00339_C2,Kharif,2025,Paddy,3.26,6133.0,1881.3,22,134926.0,
AP_ANP_00339_C3,Kharif,2025,Paddy,3.26,6133.0,1881.3,22,134926.0,
AP_ANP_00339_C1,Rabi,2025,Maize,1.34,3392.5,2531.7,20,67850.0,
AP_ANP_00339_C2,Rabi,2025,Maize,1.34,3392.5,2531.7,20,67850.0,
AP_ANP_00339_C3,Rabi,2025,Maize,1.34,3392.5,2531.7,20,67850.0,
AP_ANP_00339_C1,Summer,2025,Maize,2.51,7959.2,3171.0,20,159184.0,
AP_ANP_00339_C2,Summer,2025,Maize,2.51,7959.2,3171.0,20,159184.0,
AP_ANP_00339_C3,Summer,2025,Maize,2.51,7959.2,3171.0,20,159184.0,
AP_ANP_00340_C1,Kharif,2025,Cotton,7.33,8085.0,1103.0,70,565950.0,
AP_ANP_00340_C2,Kharif,2025,Cotton,7.33,8085.0,1103.0,70,565950.0,
AP_ANP_00340_C3,Kharif,2025,Cotton,7.33,8085.0,1103.0,70,565950.0,
AP_ANP_00340_C1,Rabi,2025,Sorghum,5.82,7910.0,1359.1,28,221480.0,
AP_ANP_00340_C2,Rabi,2025,Sorghum,5.82,7910.0,1359.1,28,221480.0,
AP_ANP_00340_C3,Rabi,2025,Sorghum,5.82,7910.0,1359.1,28,221480.0,
AP_ANP_00340_C1,Summer,2025,Groundnut,0.74,899.3,1215.3,58,52159.4,
AP_ANP_00340_C2,Summer,2025,Groundnut,0.74,899.3,1215.3,58,52159.4,
AP_ANP_00340_C3,Summer,2025,Groundnut,0.74,899.3,1215.3,58,52159.4,
AP_ANP_00341_C1,Kharif,2025,Cotton,4.96,3005.8,606.0,70,210406.0,
AP_ANP_00341_C2,Kharif,2025,Cotton,4.96,3005.8,606.0,70,210406.0,
AP_ANP_00341_C3,Kharif,2025,Cotton,4.96,3005.8,606.0,70,210406.0,
AP_ANP_00341_C1,Rabi,2025,Bengal Gram,3.98,3892.8,978.1,65,253032.0,
AP_ANP_00341_C2,Rabi,2025,Bengal Gram,3.98,3892.8,978.1,65,253032.0,
AP_ANP_00341_C3,Rabi,2025,Bengal Gram,3.98,3892.8,978.1,65,253032.0,
AP_ANP_00341_C1,Summer,2025,Vegetables,4.39,28042.0,6387.7,18,504756.0,
AP_ANP_00341_C2,Summer,2025,Vegetables,4.39,28042.0,6387.7,18,504756.0,
AP_ANP_00341_C3,Summer,2025,Vegetables,4.39,28042.0,6387.7,18,504756.0,
AP_ANP_00342_C1,Kharif,2025,Pearl Millet,6.3,4791.8,760.6,40,191672.0,
AP_ANP_00342_C2,Kharif,2025,Pearl Millet,6.3,4791.8,760.6,40,191672.0,
AP_ANP_00342_C3,Kharif,2025,Pearl Millet,6.3,4791.8,760.6,40,191672.0,
AP_ANP_00342_C1,Rabi,2025,Maize,7.82,13693.6,1751.1,20,273872.0,
AP_ANP_00342_C2,Rabi,2025,Maize,7.82,13693.6,1751.1,20,273872.0,
AP_ANP_00342_C3,Rabi,2025,Maize,7.82,13693.6,1751.1,20,273872.0,
AP_ANP_00342_C1,Summer,2025,Vegetables,0.63,4316.0,6850.8,18,77688.0,
AP_ANP_00342_C2,Summer,2025,Vegetables,0.63,4316.0,6850.8,18,77688.0,
AP_ANP_00342_C3,Summer,2025,Vegetables,0.63,4316.0,6850.8,18,77688.0,
AP_ANP_00343_C1,Kharif,2025,Cotton,1.86,1602.0,861.3,70,112140.0,
AP_ANP_00343_C2,Kharif,2025,Cotton,1.86,1602.0,861.3,70,112140.0,
AP_ANP_00343_C3,Kharif,2025,Cotton,1.86,1602.0,861.3,70,112140.0,
AP_ANP_00343_C1,Rabi,2025,Bengal Gram,2.99,1809.2,605.1,65,117598.0,
AP_ANP_00343_C2,Rabi,2025,Bengal Gram,2.99,1809.2,605.1,65,117598.0,
AP_ANP_00343_C3,Rabi,2025,Bengal Gram,2.99,1809.2,605.1,65,117598.0,
AP_ANP_00343_C1,Summer,2025,Sunflower,6.04,3964.1,656.3,52,206133.2,
AP_ANP_00343_C2,Summer,2025,Sunflower,6.04,3964.1,656.3,52,206133.2,
AP_ANP_00343_C3,Summer,2025,Sunflower,6.04,3964.1,656.3,52,206133.2,
AP_ANP_00344_C1,Kharif,2025,Groundnut,4.76,5541.1,1164.1,58,321383.8,
AP_ANP_00344_C2,Kharif,2025,Groundnut,4.76,5541.1,1164.1,58,321383.8,
AP_ANP_00344_C3,Kharif,2025,Groundnut,4.76,5541.1,1164.1,58,321383.8,
